user in out
12136 1 1
12137 1 1
12138 1 1
12139 2 2
12140 2 2
12141 2 2
12142 1 1
12143 1 1
12144 2 2
12145 2 2
12146 2 2
12147 2 2
12148 4 4
12149 1 1
12150 1 1
12151 1 1
12152 3 3
12153 2 2
12154 1 1
12155 1 1
12156 1 1
12157 1 1
12158 2 2
12159 2 2
12160 2 2
12161 2 2
12162 7 7
12163 5 5
12164 1 1
12165 2 2
12166 4 4
12167 4 4
12168 4 4
12169 1 1
12170 3 3
12171 3 3
12172 3 3
12173 1 1
12174 1 1
12175 2 2
12176 2 2
12177 9 9
12178 2 2
12179 5 5
12180 2 2
12181 3 3
12182 3 3
12183 3 3
12184 10 10
12185 1 1
12186 1 1
12187 1 1
12188 1 1
12189 1 1
12190 1 1
12191 2 2
12192 2 2
12193 2 2
12194 2 2
12195 2 2
12196 4 4
12197 1 1
12198 1 1
12199 1 1
12200 1 1
12201 1 1
12202 1 1
12203 3 3
12204 1 1
12205 3 3
12206 3 3
12207 2 2
12208 1 1
12209 3 3
12210 2 2
12211 2 2
12212 2 2
12213 5 5
12214 1 1
12215 1 1
12216 2 2
12217 2 2
12218 8 8
12219 1 1
12220 4 4
12221 1 1
12222 3 3
12223 2 2
12224 5 5
12225 2 2
12226 2 2
12227 4 4
12228 1 1
12229 1 1
12230 2 2
12231 3 3
12232 4 4
12233 1 1
12234 3 3
12235 1 1
12236 2 2
12237 2 2
12238 1 1
12239 4 4
12240 5 5
12241 4 4
12242 1 1
12243 3 3
12244 7 7
12245 7 7
12246 2 2
12247 3 3
12248 3 3
12249 2 2
12250 1 1
12251 1 1
12252 3 3
12253 2 2
12254 7 7
12255 7 7
12256 7 7
12257 7 7
12258 7 7
12259 7 7
12260 7 7
12261 1 1
12262 2 2
12263 2 2
12264 3 3
12265 3 3
12266 3 3
12267 2 2
12268 2 2
12269 2 2
12270 3 3
12271 1 1
12272 5 5
12273 4 4
12274 2 2
12275 2 2
12276 1 1
12277 1 1
12278 2 2
12279 2 2
12280 4 4
12281 1 1
12282 1 1
12283 2 2
12284 2 2
12285 6 6
12286 6 6
12287 2 2
12288 2 2
12289 3 3
12290 4 4
12291 2 2
12292 2 2
12293 6 6
12294 3 3
12295 3 3
12296 3 3
12297 6 6
12298 2 2
12299 2 2
12300 2 2
12301 3 3
12302 3 3
12303 3 3
12304 3 3
12305 6 6
12306 1 1
12307 2 2
12308 2 2
12309 2 2
12310 1 1
12311 1 1
12312 2 2
12313 2 2
12314 2 2
12315 2 2
12316 2 2
12317 1 1
12318 1 1
12319 3 3
12320 3 3
12321 3 3
12322 2 2
12323 3 3
12324 1 1
12325 1 1
12326 1 1
12327 1 1
12328 1 1
12329 2 2
12330 1 1
12331 2 2
12332 1 1
12333 1 1
12334 1 1
12335 1 1
12336 6 6
12337 4 4
12338 2 2
12339 3 3
12340 5 5
12341 3 3
12342 1 1
12343 3 3
12344 3 3
12345 2 2
12346 1 1
12347 2 2
12348 2 2
12349 3 3
12350 4 4
12351 1 1
12352 3 3
12353 1 1
12354 2 2
12355 1 1
12356 1 1
12357 2 2
12358 2 2
12359 2 2
12360 5 5
12361 2 2
12362 2 2
12363 2 2
12364 1 1
12365 2 2
12366 1 1
12367 2 2
12368 2 2
12369 2 2
12370 1 1
12371 1 1
12372 2 2
12373 1 1
12374 1 1
12375 4 4
12376 2 2
12377 1 1
12378 1 1
12379 1 1
12380 1 1
12381 2 2
12382 1 1
12383 2 2
12384 1 1
12385 1 1
12386 1 1
12387 1 1
12388 1 1
12389 1 1
12390 2 2
12391 1 1
12392 1 1
12393 1 1
12394 2 2
12395 2 2
12396 5 5
12397 3 3
12398 2 2
12399 3 3
12400 1 1
12401 1 1
12402 1 1
12403 3 3
12404 3 3
12405 3 3
12406 3 3
12407 1 1
12408 1 1
12409 1 1
12410 1 1
12411 3 3
12412 3 3
12413 3 3
12414 3 3
12415 2 2
12416 2 2
12417 2 2
12418 1 1
12419 1 1
12420 1 1
12421 1 1
12422 3 3
12423 1 1
12424 6 6
12425 1 1
12426 1 1
12427 1 1
12428 1 1
12429 1 1
12430 1 1
12431 3 3
12432 8 8
12433 5 5
12434 2 2
12435 1 1
12436 1 1
12437 1 1
12438 2 2
12439 2 2
12440 1 1
12441 1 1
12442 2 2
12443 1 1
12444 5 5
12445 5 5
12446 6 6
12447 1 1
12448 4 4
12449 1 1
12450 1 1
12451 1 1
12452 3 3
12453 4 4
12454 5 5
12455 6 6
12456 4 4
12457 3 3
12458 1 1
12459 1 1
12460 1 1
12461 1 1
12462 5 5
12463 3 3
12464 8 8
12465 8 8
12466 8 8
12467 8 8
12468 10 10
12469 10 10
12470 1 1
12471 1 1
12472 1 1
12473 1 1
12474 2 2
12475 2 2
12476 1 1
12477 5 5
12478 1 1
12479 1 1
12480 2 2
12481 2 2
12482 1 1
12483 1 1
12484 1 1
12485 1 1
12486 1 1
12487 3 3
12488 3 3
12489 3 3
12490 2 2
12491 2 2
12492 2 2
12493 2 2
12494 2 2
12495 1 1
12496 8 8
12497 8 8
12498 8 8
12499 1 1
12500 2 2
12501 2 2
12502 7 7
12503 9 9
12504 1 1
12505 1 1
12506 3 3
12507 3 3
12508 3 3
12509 3 3
12510 7 7
12511 5 5
12512 1 1
12513 3 3
12514 3 3
12515 5 5
12516 4 4
12517 2 2
12518 2 2
12519 2 2
12520 2 2
12521 2 2
12522 3 3
12523 1 1
12524 1 1
12525 1 1
12526 1 1
12527 1 1
12528 2 2
12529 2 2
12530 2 2
12531 5 5
12532 1 1
12533 1 1
12534 1 1
12535 3 3
12536 3 3
12537 3 3
12538 2 2
12539 3 3
12540 3 3
12541 2 2
12542 2 2
12543 4 4
12544 4 4
12545 5 5
12546 4 4
12547 2 2
12548 1 1
12549 1 1
12550 1 1
12551 2 2
12552 1 1
12553 3 3
12554 1 1
12555 2 2
12556 1 1
12557 4 4
12558 1 1
12559 1 1
12560 1 1
12561 1 1
12562 4 4
12563 2 2
12564 2 2
12565 1 1
12566 4 4
12567 1 1
12568 1 1
12569 5 5
12570 2 2
12571 7 7
12572 1 1
12573 2 2
12574 4 4
12575 2 2
12576 2 2
12577 1 1
12578 2 2
12579 3 3
12580 1 1
12581 2 2
12582 5 5
12583 1 1
12584 1 1
12585 2 2
12586 3 3
12587 9 9
12588 2 2
12589 2 2
12590 5 5
12591 11 11
12592 3 3
12593 1 1
12594 3 3
12595 1 1
12596 1 1
12597 1 1
12598 1 1
12599 1 1
12600 3 3
12601 3 3
12602 1 1
12603 3 3
12604 3 3
12605 1 1
12606 1 1
12607 1 1
12608 1 1
12609 2 2
12610 2 2
12611 1 1
12612 3 3
12613 3 3
12614 1 1
12615 1 1
12616 2 2
12617 2 2
12618 1 1
12619 1 1
12620 2 2
12621 3 3
12622 3 3
12623 3 3
12624 2 2
12625 2 2
12626 2 2
12627 2 2
12628 2 2
12629 1 1
12630 1 1
12631 1 1
12632 2 2
12633 2 2
12634 2 2
12635 2 2
12636 2 2
12637 1 1
12638 2 2
12639 1 1
12640 1 1
12641 1 1
12642 1 1
12643 1 1
12644 2 2
12645 2 2
12646 2 2
12647 2 2
12648 2 2
12649 2 2
12650 4 4
12651 2 2
12652 2 2
12653 2 2
12654 1 1
12655 1 1
12656 1 1
12657 1 1
12658 3 3
12659 4 4
12660 1 1
12661 4 4
12662 1 1
12663 3 3
12664 4 4
12665 3 3
12666 4 4
12667 2 2
12668 3 3
12669 1 1
12670 1 1
12671 4 4
12672 2 2
12673 1 1
12674 1 1
12675 1 1
12676 2 2
12677 2 2
12678 1 1
12679 2 2
12680 3 3
12681 1 1
12682 1 1
12683 2 2
12684 2 2
12685 1 1
12686 2 2
12687 2 2
12688 2 2
12689 2 2
12690 2 2
12691 1 1
12692 4 4
12693 2 2
12694 2 2
12695 2 2
12696 2 2
12697 2 2
12698 2 2
12699 1 1
12700 1 1
12701 2 2
12702 3 3
12703 1 1
12704 1 1
12705 2 2
12706 2 2
12707 1 1
12708 2 2
12709 2 2
12710 1 1
12711 2 2
12712 3 3
12713 3 3
12714 1 1
12715 2 2
12716 1 1
12717 1 1
12718 2 2
12719 4 4
12720 2 2
12721 2 2
12722 2 2
12723 2 2
12724 1 1
12725 3 3
12726 2 2
12727 1 1
12728 2 2
12729 1 1
12730 1 1
12731 1 1
12732 1 1
12733 1 1
12734 2 2
12735 2 2
12736 2 2
12737 1 1
12738 1 1
12739 1 1
12740 1 1
12741 1 1
12742 1 1
12743 1 1
12744 1 1
12745 1 1
12746 1 1
12747 1 1
12748 2 2
12749 2 2
12750 2 2
12751 3 3
12752 3 3
12753 3 3
12754 3 3
12755 3 3
12756 3 3
12757 3 3
12758 4 4
12759 1 1
12760 7 7
12761 3 3
12762 1 1
12763 1 1
12764 9 9
12765 4 4
12766 4 4
12767 1 1
12768 1 1
12769 2 2
12770 3 3
12771 6 6
12772 4 4
12773 1 1
12774 4 4
12775 8 8
12776 1 1
12777 2 2
12778 2 2
12779 2 2
12780 3 3
12781 2 2
12782 1 1
12783 3 3
12784 3 3
12785 3 3
12786 3 3
12787 2 2
12788 2 2
12789 4 4
12790 1 1
12791 4 4
12792 1 1
12793 2 2
12794 6 6
12795 3 3
12796 1 1
12797 3 3
12798 3 3
12799 2 2
12800 2 2
12801 2 2
12802 3 3
12803 3 3
12804 6 6
12805 7 7
12806 3 3
12807 5 5
12808 3 3
12809 3 3
12810 2 2
12811 2 2
12812 1 1
12813 1 1
12814 1 1
12815 3 3
12816 4 4
12817 3 3
12818 3 3
12819 5 5
12820 1 1
12821 4 4
12822 1 1
12823 1 1
12824 4 4
12825 6 6
12826 2 2
12827 2 2
12828 2 2
12829 2 2
12830 2 2
12831 1 1
12832 3 3
12833 2 2
12834 2 2
12835 6 6
12836 4 4
12837 4 4
12838 1 1
12839 1 1
12840 1 1
12841 1 1
12842 1 1
12843 6 6
12844 1 1
12845 3 3
12846 3 3
12847 1 1
12848 1 1
12849 3 3
12850 2 2
12851 2 2
12852 1 1
12853 1 1
12854 1 1
12855 1 1
12856 1 1
12857 4 4
12858 3 3
12859 1 1
12860 1 1
12861 2 2
12862 2 2
12863 2 2
12864 2 2
12865 2 2
12866 2 2
12867 3 3
12868 3 3
12869 1 1
12870 1 1
12871 8 8
12872 8 8
12873 8 8
12874 8 8
12875 8 8
12876 8 8
12877 8 8
12878 8 8
12879 8 8
12880 2 2
12881 1 1
12882 1 1
12883 3 3
12884 2 2
12885 2 2
12886 1 1
12887 4 4
12888 1 1
12889 1 1
12890 2 2
12891 2 2
12892 3 3
12893 2 2
12894 2 2
12895 3 3
12896 3 3
12897 3 3
12898 3 3
12899 1 1
12900 2 2
12901 2 2
12902 2 2
12903 1 1
12904 1 1
12905 3 3
12906 2 2
12907 3 3
12908 3 3
12909 1 1
12910 1 1
12911 1 1
12912 1 1
12913 1 1
12914 1 1
12915 4 4
12916 1 1
12917 1 1
12918 2 2
12919 2 2
12920 2 2
12921 1 1
12922 1 1
12923 1 1
12924 3 3
12925 3 3
12926 3 3
12927 3 3
12928 2 2
12929 5 5
12930 2 2
12931 2 2
12932 1 1
12933 1 1
12934 2 2
12935 2 2
12936 1 1
12937 1 1
12938 1 1
12939 2 2
12940 2 2
12941 3 3
12942 3 3
12943 4 4
12944 3 3
12945 1 1
12946 3 3
12947 1 1
12948 2 2
12949 3 3
12950 3 3
12951 1 1
12952 1 1
12953 2 2
12954 1 1
12955 5 5
12956 6 6
12957 6 6
12958 6 6
12959 5 5
12960 3 3
12961 3 3
12962 3 3
12963 3 3
12964 6 6
12965 4 4
12966 3 3
12967 1 1
12968 1 1
12969 1 1
12970 2 2
12971 5 5
12972 1 1
12973 1 1
12974 4 4
12975 3 3
12976 3 3
12977 3 3
12978 4 4
12979 3 3
12980 3 3
12981 3 3
12982 1 1
12983 1 1
12984 2 2
12985 1 1
12986 7 7
12987 1 1
12988 3 3
12989 1 1
12990 1 1
12991 3 3
12992 2 2
12993 1 1
12994 2 2
12995 2 2
12996 2 2
12997 3 3
12998 5 5
12999 1 1
13000 1 1
13001 4 4
13002 4 4
13003 4 4
13004 4 4
13005 4 4
13006 1 1
13007 1 1
13008 1 1
13009 1 1
13010 1 1
13011 1 1
13012 3 3
13013 3 3
13014 3 3
13015 5 5
13016 2 2
13017 2 2
13018 2 2
13019 1 1
13020 1 1
13021 3 3
13022 3 3
13023 3 3
13024 3 3
13025 2 2
13026 1 1
13027 3 3
13028 1 1
13029 1 1
13030 4 4
13031 3 3
13032 3 3
13033 3 3
13034 3 3
13035 2 2
13036 2 2
13037 1 1
13038 1 1
13039 4 4
13040 4 4
13041 2 2
13042 1 1
13043 2 2
13044 1 1
13045 3 3
13046 3 3
13047 1 1
13048 2 2
13049 2 2
13050 3 3
13051 3 3
13052 3 3
13053 1 1
13054 1 1
13055 1 1
13056 2 2
13057 1 1
13058 1 1
13059 3 3
13060 1 1
13061 1 1
13062 1 1
13063 1 1
13064 1 1
13065 2 2
13066 2 2
13067 2 2
13068 5 5
13069 5 5
13070 1 1
13071 6 6
13072 3 3
13073 3 3
13074 2 2
13075 2 2
13076 2 2
13077 2 2
13078 2 2
13079 1 1
13080 2 2
13081 1 1
13082 5 5
13083 1 1
13084 4 4
13085 3 3
13086 2 2
13087 2 2
13088 1 1
13089 1 1
13090 1 1
13091 3 3
13092 3 3
13093 3 3
13094 2 2
13095 1 1
13096 5 5
13097 6 6
13098 2 2
13099 2 2
13100 1 1
13101 2 2
13102 1 1
13103 1 1
13104 2 2
13105 2 2
13106 1 1
13107 2 2
13108 2 2
13109 1 1
13110 2 2
13111 2 2
13112 4 4
13113 1 1
13114 1 1
13115 1 1
13116 2 2
13117 1 1
13118 4 4
13119 2 2
13120 2 2
13121 3 3
13122 3 3
13123 3 3
13124 2 2
13125 2 2
13126 2 2
13127 2 2
13128 1 1
13129 2 2
13130 1 1
13131 1 1
13132 1 1
13133 1 1
13134 1 1
13135 1 1
13136 2 2
13137 2 2
13138 3 3
13139 4 4
13140 3 3
13141 2 2
13142 2 2
13143 2 2
13144 3 3
13145 3 3
13146 3 3
13147 3 3
13148 3 3
13149 2 2
13150 1 1
13151 1 1
13152 2 2
13153 4 4
13154 1 1
13155 1 1
13156 3 3
13157 2 2
13158 2 2
13159 1 1
13160 1 1
13161 1 1
13162 1 1
13163 2 2
13164 1 1
13165 1 1
13166 1 1
13167 1 1
13168 1 1
13169 1 1
13170 1 1
13171 2 2
13172 2 2
13173 3 3
13174 1 1
13175 3 3
13176 1 1
13177 2 2
13178 2 2
13179 2 2
13180 5 5
13181 2 2
13182 4 4
13183 1 1
13184 3 3
13185 1 1
13186 1 1
13187 1 1
13188 4 4
13189 2 2
13190 1 1
13191 2 2
13192 2 2
13193 2 2
13194 4 4
13195 1 1
13196 1 1
13197 2 2
13198 1 1
13199 2 2
13200 2 2
13201 3 3
13202 3 3
13203 3 3
13204 3 3
13205 1 1
13206 3 3
13207 3 3
13208 3 3
13209 3 3
13210 3 3
13211 3 3
13212 3 3
13213 2 2
13214 1 1
13215 2 2
13216 2 2
13217 2 2
13218 1 1
13219 1 1
13220 2 2
13221 2 2
13222 2 2
13223 1 1
13224 1 1
13225 3 3
13226 5 5
13227 4 4
13228 1 1
13229 2 2
13230 1 1
13231 1 1
13232 1 1
13233 1 1
13234 2 2
13235 2 2
13236 2 2
13237 1 1
13238 1 1
13239 1 1
13240 2 2
13241 1 1
13242 20 20
13243 20 20
13244 20 20
13245 20 20
13246 20 20
13247 20 20
13248 20 20
13249 20 20
13250 20 20
13251 20 20
13252 20 20
13253 20 20
13254 20 20
13255 20 20
13256 20 20
13257 20 20
13258 20 20
13259 20 20
13260 20 20
13261 20 20
13262 20 20
13263 2 2
13264 8 8
13265 3 3
13266 3 3
13267 3 3
13268 1 1
13269 1 1
13270 1 1
13271 1 1
13272 1 1
13273 1 1
13274 3 3
13275 1 1
13276 4 4
13277 7 7
13278 7 7
13279 2 2
13280 1 1
13281 1 1
13282 5 5
13283 1 1
13284 1 1
13285 1 1
13286 2 2
13287 2 2
13288 3 3
13289 1 1
13290 1 1
13291 1 1
13292 2 2
13293 2 2
13294 2 2
13295 1 1
13296 1 1
13297 2 2
13298 2 2
13299 2 2
13300 1 1
13301 1 1
13302 2 2
13303 2 2
13304 2 2
13305 3 3
13306 1 1
13307 1 1
13308 2 2
13309 6 6
13310 2 2
13311 3 3
13312 1 1
13313 1 1
13314 1 1
13315 4 4
13316 1 1
13317 1 1
13318 1 1
13319 4 4
13320 3 3
13321 3 3
13322 3 3
13323 3 3
13324 2 2
13325 9 9
13326 9 9
13327 1 1
13328 1 1
13329 1 1
13330 5 5
13331 1 1
13332 1 1
13333 3 3
13334 1 1
13335 1 1
13336 3 3
13337 1 1
13338 1 1
13339 8 8
13340 1 1
13341 1 1
13342 1 1
13343 4 4
13344 3 3
13345 2 2
13346 1 1
13347 1 1
13348 5 5
13349 3 3
13350 3 3
13351 1 1
13352 1 1
13353 1 1
13354 3 3
13355 1 1
13356 1 1
13357 3 3
13358 3 3
13359 2 2
13360 2 2
13361 1 1
13362 1 1
13363 2 2
13364 2 2
13365 1 1
13366 1 1
13367 1 1
13368 1 1
13369 1 1
13370 7 7
13371 7 7
13372 7 7
13373 7 7
13374 1 1
13375 2 2
13376 3 3
13377 2 2
13378 1 1
13379 4 4
13380 4 4
13381 4 4
13382 2 2
13383 2 2
13384 3 3
13385 1 1
13386 2 2
13387 1 1
13388 1 1
13389 1 1
13390 1 1
13391 1 1
13392 2 2
13393 2 2
13394 1 1
13395 3 3
13396 2 2
13397 2 2
13398 1 1
13399 1 1
13400 2 2
13401 2 2
13402 2 2
13403 1 1
13404 2 2
13405 1 1
13406 1 1
13407 2 2
13408 2 2
13409 2 2
13410 1 1
13411 1 1
13412 2 2
13413 1 1
13414 1 1
13415 4 4
13416 6 6
13417 1 1
13418 1 1
13419 1 1
13420 2 2
13421 3 3
13422 3 3
13423 1 1
13424 2 2
13425 1 1
13426 1 1
13427 2 2
13428 2 2
13429 2 2
13430 3 3
13431 1 1
13432 1 1
13433 3 3
13434 3 3
13435 1 1
13436 3 3
13437 5 5
13438 3 3
13439 1 1
13440 1 1
13441 1 1
13442 1 1
13443 3 3
13444 3 3
13445 2 2
13446 2 2
13447 3 3
13448 6 6
13449 2 2
13450 3 3
13451 3 3
13452 3 3
13453 3 3
13454 1 1
13455 2 2
13456 4 4
13457 2 2
13458 1 1
13459 1 1
13460 2 2
13461 2 2
13462 2 2
13463 1 1
13464 1 1
13465 2 2
13466 2 2
13467 1 1
13468 1 1
13469 2 2
13470 2 2
13471 2 2
13472 4 4
13473 2 2
13474 2 2
13475 2 2
13476 1 1
13477 3 3
13478 3 3
13479 1 1
13480 1 1
13481 4 4
13482 3 3
13483 2 2
13484 1 1
13485 1 1
13486 3 3
13487 1 1
13488 2 2
13489 2 2
13490 2 2
13491 5 5
13492 2 2
13493 1 1
13494 1 1
13495 2 2
13496 2 2
13497 2 2
13498 2 2
13499 2 2
13500 2 2
13501 2 2
13502 2 2
13503 1 1
13504 1 1
13505 1 1
13506 2 2
13507 2 2
13508 2 2
13509 1 1
13510 1 1
13511 1 1
13512 1 1
13513 3 3
13514 1 1
13515 1 1
13516 1 1
13517 2 2
13518 2 2
13519 2 2
13520 2 2
13521 2 2
13522 2 2
13523 2 2
13524 2 2
13525 2 2
13526 2 2
13527 2 2
13528 2 2
13529 3 3
13530 3 3
13531 2 2
13532 1 1
13533 2 2
13534 2 2
13535 2 2
13536 6 6
13537 2 2
13538 3 3
13539 3 3
13540 1 1
13541 3 3
13542 1 1
13543 3 3
13544 6 6
13545 1 1
13546 3 3
13547 7 7
13548 1 1
13549 2 2
13550 2 2
13551 1 1
13552 1 1
13553 2 2
13554 2 2
13555 2 2
13556 5 5
13557 5 5
13558 3 3
13559 2 2
13560 2 2
13561 1 1
13562 1 1
13563 3 3
13564 3 3
13565 3 3
13566 3 3
13567 4 4
13568 1 1
13569 4 4
13570 3 3
13571 1 1
13572 1 1
13573 1 1
13574 3 3
13575 3 3
13576 3 3
13577 1 1
13578 3 3
13579 3 3
13580 3 3
13581 2 2
13582 2 2
13583 2 2
13584 1 1
13585 3 3
13586 1 1
13587 1 1
13588 1 1
13589 1 1
13590 3 3
13591 3 3
13592 4 4
13593 4 4
13594 4 4
13595 4 4
13596 3 3
13597 2 2
13598 2 2
13599 2 2
13600 3 3
13601 3 3
13602 3 3
13603 7 7
13604 3 3
13605 1 1
13606 1 1
13607 3 3
13608 2 2
13609 2 2
13610 2 2
13611 2 2
13612 1 1
13613 1 1
13614 1 1
13615 7 7
13616 7 7
13617 1 1
13618 1 1
13619 1 1
13620 2 2
13621 1 1
13622 1 1
13623 2 2
13624 1 1
13625 2 2
13626 2 2
13627 1 1
13628 1 1
13629 4 4
13630 8 8
13631 8 8
13632 4 4
13633 3 3
13634 3 3
13635 3 3
13636 2 2
13637 1 1
13638 1 1
13639 1 1
13640 1 1
13641 1 1
13642 3 3
13643 3 3
13644 3 3
13645 3 3
13646 1 1
13647 1 1
13648 1 1
13649 1 1
13650 1 1
13651 2 2
13652 2 2
13653 1 1
13654 3 3
13655 1 1
13656 1 1
13657 3 3
13658 2 2
13659 2 2
13660 2 2
13661 2 2
13662 2 2
13663 2 2
13664 4 4
13665 4 4
13666 1 1
13667 2 2
13668 2 2
13669 2 2
13670 3 3
13671 1 1
13672 1 1
13673 7 7
13674 1 1
13675 6 6
13676 3 3
13677 2 2
13678 1 1
13679 2 2
13680 2 2
13681 1 1
13682 2 2
13683 2 2
13684 2 2
13685 1 1
13686 2 2
13687 3 3
13688 7 7
13689 3 3
13690 5 5
13691 1 1
13692 6 6
13693 1 1
13694 4 4
13695 1 1
13696 1 1
13697 1 1
13698 5 5
13699 1 1
13700 5 5
13701 1 1
13702 1 1
13703 1 1
13704 1 1
13705 1 1
13706 1 1
13707 1 1
13708 4 4
13709 4 4
13710 5 5
13711 3 3
13712 3 3
13713 1 1
13714 1 1
13715 2 2
13716 2 2
13717 2 2
13718 3 3
13719 2 2
13720 3 3
13721 3 3
13722 3 3
13723 3 3
13724 3 3
13725 3 3
13726 3 3
13727 3 3
13728 2 2
13729 2 2
13730 3 3
13731 1 1
13732 1 1
13733 2 2
13734 2 2
13735 2 2
13736 1 1
13737 1 1
13738 1 1
13739 3 3
13740 1 1
13741 1 1
13742 3 3
13743 3 3
13744 3 3
13745 3 3
13746 3 3
13747 3 3
13748 3 3
13749 3 3
13750 4 4
13751 4 4
13752 4 4
13753 4 4
13754 4 4
13755 3 3
13756 3 3
13757 3 3
13758 2 2
13759 3 3
13760 3 3
13761 3 3
13762 2 2
13763 2 2
13764 2 2
13765 2 2
13766 3 3
13767 1 1
13768 2 2
13769 2 2
13770 1 1
13771 1 1
13772 2 2
13773 1 1
13774 1 1
13775 1 1
13776 1 1
13777 1 1
13778 1 1
13779 2 2
13780 2 2
13781 2 2
13782 3 3
13783 3 3
13784 3 3
13785 3 3
13786 3 3
13787 3 3
13788 3 3
13789 3 3
13790 2 2
13791 1 1
13792 3 3
13793 3 3
13794 3 3
13795 2 2
13796 1 1
13797 2 2
13798 2 2
13799 1 1
13800 1 1
13801 1 1
13802 2 2
13803 2 2
13804 3 3
13805 2 2
13806 2 2
13807 3 3
13808 1 1
13809 1 1
13810 2 2
13811 2 2
13812 6 6
13813 6 6
13814 9 9
13815 2 2
13816 2 2
13817 2 2
13818 1 1
13819 2 2
13820 2 2
13821 2 2
13822 1 1
13823 1 1
13824 1 1
13825 1 1
13826 2 2
13827 1 1
13828 1 1
13829 3 3
13830 2 2
13831 1 1
13832 1 1
13833 1 1
13834 1 1
13835 3 3
13836 1 1
13837 2 2
13838 5 5
13839 3 3
13840 3 3
13841 1 1
13842 4 4
13843 2 2
13844 2 2
13845 2 2
13846 5 5
13847 3 3
13848 4 4
13849 3 3
13850 2 2
13851 4 4
13852 4 4
13853 4 4
13854 4 4
13855 3 3
13856 1 1
13857 2 2
13858 2 2
13859 2 2
13860 2 2
13861 2 2
13862 2 2
13863 3 3
13864 2 2
13865 5 5
13866 4 4
13867 1 1
13868 1 1
13869 8 8
13870 8 8
13871 8 8
13872 8 8
13873 8 8
13874 1 1
13875 1 1
13876 1 1
13877 4 4
13878 3 3
13879 3 3
13880 3 3
13881 1 1
13882 2 2
13883 1 1
13884 1 1
13885 2 2
13886 2 2
13887 1 1
13888 4 4
13889 4 4
13890 5 5
13891 1 1
13892 1 1
13893 1 1
13894 1 1
13895 1 1
13896 1 1
13897 1 1
13898 1 1
13899 1 1
13900 1 1
13901 3 3
13902 1 1
13903 1 1
13904 1 1
13905 1 1
13906 1 1
13907 1 1
13908 1 1
13909 1 1
13910 1 1
13911 1 1
13912 3 3
13913 4 4
13914 2 2
13915 2 2
13916 1 1
13917 1 1
13918 1 1
13919 3 3
13920 2 2
13921 3 3
13922 4 4
13923 1 1
13924 2 2
13925 2 2
13926 4 4
13927 4 4
13928 7 7
13929 3 3
13930 1 1
13931 1 1
13932 3 3
13933 2 2
13934 2 2
13935 2 2
13936 2 2
13937 2 2
13938 2 2
13939 2 2
13940 1 1
13941 2 2
13942 2 2
13943 2 2
13944 1 1
13945 3 3
13946 1 1
13947 1 1
13948 4 4
13949 1 1
13950 1 1
13951 1 1
13952 2 2
13953 1 1
13954 1 1
13955 1 1
13956 2 2
13957 1 1
13958 3 3
13959 3 3
13960 3 3
13961 3 3
13962 2 2
13963 2 2
13964 5 5
13965 2 2
13966 2 2
13967 2 2
13968 1 1
13969 1 1
13970 2 2
13971 4 4
13972 3 3
13973 2 2
13974 3 3
13975 3 3
13976 3 3
13977 3 3
13978 3 3
13979 2 2
13980 2 2
13981 2 2
13982 3 3
13983 3 3
13984 3 3
13985 2 2
13986 1 1
13987 3 3
13988 3 3
13989 1 1
13990 1 1
13991 1 1
13992 4 4
13993 4 4
13994 3 3
13995 3 3
13996 3 3
13997 2 2
13998 1 1
13999 1 1
14000 1 1
14001 1 1
14002 2 2
14003 5 5
14004 5 5
14005 5 5
14006 1 1
14007 2 2
14008 2 2
14009 1 1
14010 2 2
14011 2 2
14012 4 4
14013 4 4
14014 4 4
14015 4 4
14016 4 4
14017 1 1
14018 1 1
14019 1 1
14020 1 1
14021 3 3
14022 2 2
14023 2 2
14024 1 1
14025 1 1
14026 1 1
14027 1 1
14028 1 1
14029 2 2
14030 2 2
14031 2 2
14032 2 2
14033 2 2
14034 1 1
14035 1 1
14036 1 1
14037 2 2
14038 2 2
14039 2 2
14040 2 2
14041 2 2
14042 2 2
14043 3 3
14044 3 3
14045 3 3
14046 3 3
14047 2 2
14048 2 2
14049 3 3
14050 5 5
14051 1 1
14052 1 1
14053 1 1
14054 2 2
14055 2 2
14056 2 2
14057 1 1
14058 1 1
14059 1 1
14060 1 1
14061 1 1
14062 1 1
14063 3 3
14064 1 1
14065 2 2
14066 4 4
14067 1 1
14068 3 3
14069 1 1
14070 1 1
14071 1 1
14072 2 2
14073 2 2
14074 3 3
14075 1 1
14076 1 1
14077 2 2
14078 3 3
14079 1 1
14080 1 1
14081 2 2
14082 2 2
14083 1 1
14084 2 2
14085 1 1
14086 1 1
14087 1 1
14088 1 1
14089 6 6
14090 2 2
14091 2 2
14092 3 3
14093 1 1
14094 1 1
14095 3 3
14096 2 2
14097 3 3
14098 2 2
14099 2 2
14100 2 2
14101 2 2
14102 2 2
14103 2 2
14104 2 2
14105 1 1
14106 1 1
14107 2 2
14108 2 2
14109 1 1
14110 2 2
14111 2 2
14112 2 2
14113 1 1
14114 3 3
14115 1 1
14116 2 2
14117 2 2
14118 3 3
14119 2 2
14120 2 2
14121 2 2
14122 3 3
14123 1 1
14124 2 2
14125 2 2
14126 2 2
14127 2 2
14128 2 2
14129 2 2
14130 2 2
14131 1 1
14132 1 1
14133 1 1
14134 1 1
