id,simulations,score
13071,100,6.29
13071,1000,4.623
13071,2000,4.916
13071,3000,4.98633
13071,5000,5.0956
13071,7000,4.876
13071,9000,4.99289
13071,10000,5.0355
13093,1,2
13093,10,2.5
13093,100,3.07
13093,1000,2.737
13093,2000,2.7995
13093,3000,2.76733
13093,5000,2.887
13093,7000,2.81143
13093,9000,2.87378
13093,10000,2.7773
13125,1,1
13125,10,1.4
13125,100,2.53
13125,1000,2.337
13125,2000,2.31
13125,3000,2.40067
13125,5000,2.4026
13125,7000,2.39671
13125,9000,2.36778
13125,10000,2.3651
13145,1,1
13145,10,1.9
13145,100,2.58
13145,1000,2.493
13145,2000,2.4355
13145,3000,2.472
13145,5000,2.4706
13145,7000,2.46614
13145,9000,2.48244
13145,10000,2.4917
13153,1,4
13153,10,2.7
13153,100,3.46
13153,1000,3.745
13153,2000,3.56
13153,3000,3.787
13153,5000,3.7122
13153,7000,3.65086
13153,9000,3.60711
13153,10000,3.7443
13156,1,1
13156,10,3.1
13156,100,2.73
13156,1000,2.897
13156,2000,2.99
13156,3000,3.06433
13156,5000,3.0102
13156,7000,3.04743
13156,9000,3.08822
13156,10000,2.9948
13167,1,2
13167,10,2
13167,100,2
13167,1000,2
13167,2000,2
13167,3000,2
13167,5000,2
13167,7000,2
13167,9000,2
13167,10000,2
13183,1,1
13183,10,1.6
13183,100,1.87
13183,1000,1.764
13183,2000,1.711
13183,3000,1.757
13183,5000,1.7432
13183,7000,1.75957
13183,9000,1.87944
13183,10000,1.7616
13195,1,1
13195,10,1.8
13195,100,1.31
13195,1000,1.661
13195,2000,1.617
13195,3000,1.62567
13195,5000,1.7396
13195,7000,1.77186
13195,9000,1.70578
13195,10000,1.682
13216,1,1
13216,10,2
13216,100,2.2
13216,1000,2.249
13216,2000,2.276
13216,3000,2.21867
13216,5000,2.254
13216,7000,2.23714
13216,9000,2.27167
13216,10000,2.2526
13271,1,2
13271,10,2
13271,100,2
13271,1000,2
13271,2000,2
13271,3000,2
13271,5000,2
13271,7000,2
13271,9000,2
13271,10000,2
13290,1,2
13290,10,2
13290,100,2
13290,1000,2
13290,2000,2
13290,3000,2
13290,5000,2
13290,7000,2
13290,9000,2
13290,10000,2
13297,1,2
13297,10,2.6
13297,100,2.18
13297,1000,2.198
13297,2000,2.2495
13297,3000,2.218
13297,5000,2.2672
13297,7000,2.24257
13297,9000,2.26133
13297,10000,2.2538
13303,1,1
13303,10,2.1
13303,100,2.97
13303,1000,2.703
13303,2000,2.725
13303,3000,2.72233
13303,5000,2.6068
13303,7000,2.61786
13303,9000,2.68556
13303,10000,2.6317
13310,1,1
13310,10,1
13310,100,1.45
13310,1000,2.255
13310,2000,2.152
13310,3000,2.393
13310,5000,2.29
13310,7000,2.61214
13310,9000,2.22
13310,10000,2.4204
13333,1,1
13333,10,4.5
13333,100,3.37
13333,1000,3.066
13333,2000,3.009
13333,3000,2.782
13333,5000,3.0748
13333,7000,3.39643
13333,9000,3.19756
13333,10000,3.08
13408,1,3
13408,10,2.7
13408,100,2.39
13408,1000,2.237
13408,2000,2.241
13408,3000,2.21933
13408,5000,2.2586
13408,7000,2.25
13408,9000,2.24633
13408,10000,2.2541
13410,1,2
13410,10,2
13410,100,2
13410,1000,2
13410,2000,2
13410,3000,2
13410,5000,2
13410,7000,2
13410,9000,2
13410,10000,2
13489,1,2
13489,10,2
13489,100,2.26
13489,1000,2.271
13489,2000,2.24
13489,3000,2.24567
13489,5000,2.2398
13489,7000,2.241
13489,9000,2.24211
13489,10000,2.2519
13528,1,3
13528,10,2.7
13528,100,2.04
13528,1000,2.237
13528,2000,2.273
13528,3000,2.23433
13528,5000,2.248
13528,7000,2.26786
13528,9000,2.24844
13528,10000,2.2426
13538,1,1
13538,10,2.3
13538,100,2.84
13538,1000,2.457
13538,2000,2.7735
13538,3000,2.53567
13538,5000,2.5944
13538,7000,2.61257
13538,9000,2.56778
13538,10000,2.5582
13570,1,7
13570,10,1.5
13570,100,5.71
13570,1000,3.513
13570,2000,3.316
13570,3000,3.321
13570,5000,3.1906
13570,7000,3.15286
13570,9000,3.21433
13570,10000,3.1759
13619,1,2
13619,10,2
13619,100,2
13619,1000,2
13619,2000,2
13619,3000,2
13619,5000,2
13619,7000,2
13619,9000,2
13619,10000,2
13651,1,2
13651,10,2.6
13651,100,2.32
13651,1000,2.55
13651,2000,2.522
13651,3000,2.49733
13651,5000,2.4644
13651,7000,2.51886
13651,9000,2.50589
13651,10000,2.5356
13658,1,1
13658,10,2.1
13658,100,2.17
13658,1000,2.207
13658,2000,2.1985
13658,3000,2.21167
13658,5000,2.208
13658,7000,2.24057
13658,9000,2.19533
13658,10000,2.2096
13660,1,2
13660,10,2.4
13660,100,2.19
13660,1000,2.229
13660,2000,2.261
13660,3000,2.232
13660,5000,2.2516
13660,7000,2.24957
13660,9000,2.22878
13660,10000,2.2626
13669,1,2
13669,10,2.1
13669,100,2.15
13669,1000,2.207
13669,2000,2.2735
13669,3000,2.23967
13669,5000,2.2546
13669,7000,2.251
13669,9000,2.25044
13669,10000,2.2419
13683,1,3
13683,10,2
13683,100,2.18
13683,1000,2.286
13683,2000,2.253
13683,3000,2.21033
13683,5000,2.237
13683,7000,2.26114
13683,9000,2.249
13683,10000,2.2634
13684,1,3
13684,10,2
13684,100,2.14
13684,1000,2.242
13684,2000,2.263
13684,3000,2.281
13684,5000,2.2358
13684,7000,2.24729
13684,9000,2.24844
13684,10000,2.2364
13690,1,2
13690,10,2
13690,100,3.25
13690,1000,4.96
13690,2000,4.6335
13690,3000,4.601
13690,5000,4.6276
13690,7000,4.35843
13690,9000,4.51122
13690,10000,4.7254
13703,1,2
13703,10,2
13703,100,2
13703,1000,2
13703,2000,2
13703,3000,2
13703,5000,2
13703,7000,2
13703,9000,2
13703,10000,2
13706,1,2
13706,10,2
13706,100,2
13706,1000,2
13706,2000,2
13706,3000,2
13706,5000,2
13706,7000,2
13706,9000,2
13706,10000,2
13713,1,1
13713,10,1.4
13713,100,1.55
13713,1000,1.755
13713,2000,1.6435
13713,3000,1.828
13713,5000,1.7572
13713,7000,1.67
13713,9000,1.71722
13713,10000,1.7
13749,1,4
13749,10,2.6
13749,100,2.58
13749,1000,2.432
13749,2000,2.4645
13749,3000,2.471
13749,5000,2.4718
13749,7000,2.47986
13749,9000,2.48711
13749,10000,2.4713
13750,1,5
13750,10,2.9
13750,100,2.78
13750,1000,2.69
13750,2000,2.676
13750,3000,2.69167
13750,5000,2.6748
13750,7000,2.66371
13750,9000,2.67956
13750,10000,2.6816
13792,1,13
13792,10,2.8
13792,100,3.36
13792,1000,2.831
13792,2000,2.894
13792,3000,2.964
13792,5000,2.9462
13792,7000,2.95714
13792,9000,2.969
13792,10000,2.9826
13793,1,4
13793,10,2.9
13793,100,2.98
13793,1000,2.956
13793,2000,2.9225
13793,3000,2.94267
13793,5000,3.0096
13793,7000,2.998
13793,9000,2.96522
13793,10000,2.9666
13794,1,2
13794,10,4.6
13794,100,3.6
13794,1000,3.003
13794,2000,2.956
13794,3000,2.96533
13794,5000,2.9954
13794,7000,2.97714
13794,9000,2.99
13794,10000,3.0143
13802,1,1
13802,10,4.1
13802,100,2.09
13802,1000,2.427
13802,2000,2.431
13802,3000,2.48933
13802,5000,2.4984
13802,7000,2.53414
13802,9000,2.51967
13802,10000,2.4156
13804,1,1
13804,10,4.1
13804,100,2.83
13804,1000,3.043
13804,2000,2.7175
13804,3000,2.94567
13804,5000,2.9036
13804,7000,2.85829
13804,9000,2.88267
13804,10000,2.8999
13807,1,12
13807,10,19.7
13807,100,2.87
13807,1000,3.108
13807,2000,3.0735
13807,3000,3.39333
13807,5000,2.9104
13807,7000,3.149
13807,9000,3.01022
13807,10000,3.1471
13828,1,1
13828,10,1.9
13828,100,1.73
13828,1000,1.56
13828,2000,1.932
13828,3000,1.83633
13828,5000,1.8186
13828,7000,1.80757
13828,9000,1.77933
13828,10000,1.8128
13864,1,3
13864,10,2
13864,100,2.78
13864,1000,2.521
13864,2000,2.557
13864,3000,2.48
13864,5000,2.5608
13864,7000,2.56014
13864,9000,2.56322
13864,10000,2.5542
13876,1,1
13876,10,1.9
13876,100,1.67
13876,1000,1.599
13876,2000,1.6665
13876,3000,1.709
13876,5000,1.7056
13876,7000,1.67071
13876,9000,1.67967
13876,10000,1.7064
13891,1,1
13891,10,1.8
13891,100,1.94
13891,1000,2.028
13891,2000,1.987
13891,3000,1.98733
13891,5000,1.9996
13891,7000,2.01543
13891,9000,1.99289
13891,10000,2.014
13904,1,2
13904,10,2
13904,100,2
13904,1000,2
13904,2000,2
13904,3000,2
13904,5000,2
13904,7000,2
13904,9000,2
13904,10000,2
13906,1,2
13906,10,2
13906,100,2
13906,1000,2
13906,2000,2
13906,3000,2
13906,5000,2
13906,7000,2
13906,9000,2
13906,10000,2
13907,1,2
13907,10,2
13907,100,2
13907,1000,2
13907,2000,2
13907,3000,2
13907,5000,2
13907,7000,2
13907,9000,2
13907,10000,2
13908,1,1
13908,10,1.2
13908,100,2.09
13908,1000,1.946
13908,2000,1.8525
13908,3000,1.85167
13908,5000,1.8614
13908,7000,1.923
13908,9000,1.88111
13908,10000,1.8681
13924,1,2
13924,10,1.8
13924,100,2.15
13924,1000,2.456
13924,2000,2.431
13924,3000,2.444
13924,5000,2.3072
13924,7000,2.34386
13924,9000,2.35633
13924,10000,2.3736
13967,1,1
13967,10,2.1
13967,100,2.22
13967,1000,2.205
13967,2000,2.2485
13967,3000,2.252
13967,5000,2.241
13967,7000,2.24357
13967,9000,2.251
13967,10000,2.2456
13992,1,1
13992,10,3.5
13992,100,2.89
13992,1000,3.219
13992,2000,3.433
13992,3000,3.43133
13992,5000,3.4754
13992,7000,3.39471
13992,9000,3.45733
13992,10000,3.4981
13994,1,1
13994,10,1.9
13994,100,2.34
13994,1000,2.71
13994,2000,2.653
13994,3000,2.754
13994,5000,2.7046
13994,7000,2.65886
13994,9000,2.69767
13994,10000,2.6659
14019,1,2
14019,10,2
14019,100,2
14019,1000,2
14019,2000,2
14019,3000,2
14019,5000,2
14019,7000,2
14019,9000,2
14019,10000,2
14035,1,2
14035,10,2
14035,100,2
14035,1000,2
14035,2000,2
14035,3000,2
14035,5000,2
14035,7000,2
14035,9000,2
14035,10000,2
14037,1,3
14037,10,2.4
14037,100,2.4
14037,1000,2.234
14037,2000,2.2715
14037,3000,2.27033
14037,5000,2.2226
14037,7000,2.24686
14037,9000,2.243
14037,10000,2.2484
14079,1,1
14079,10,1.4
14079,100,2.48
14079,1000,1.605
14079,2000,1.585
14079,3000,1.58867
14079,5000,1.7564
14079,7000,1.70886
14079,9000,1.79778
14079,10000,1.7725
14088,1,3
14088,10,2
14088,100,1.68
14088,1000,1.978
14088,2000,2.01
14088,3000,1.982
14088,5000,1.9976
14088,7000,2.008
14088,9000,2.00178
14088,10000,1.9952
14090,1,2
14090,10,2.1
14090,100,2.18
14090,1000,2.354
14090,2000,2.4345
14090,3000,2.389
14090,5000,2.4238
14090,7000,2.39786
14090,9000,2.37633
14090,10000,2.3786
14095,1,4
14095,10,2.8
14095,100,2.63
14095,1000,2.778
14095,2000,2.7385
14095,3000,2.765
14095,5000,2.7584
14095,7000,2.74343
14095,9000,2.752
14095,10000,2.7382
14100,1,3
14100,10,2.1
14100,100,2.3
14100,1000,2.277
14100,2000,2.2615
14100,3000,2.26267
14100,5000,2.2656
14100,7000,2.22943
14100,9000,2.25544
14100,10000,2.2431
14102,1,2
14102,10,2.3
14102,100,2.29
14102,1000,2.252
14102,2000,2.241
14102,3000,2.25533
14102,5000,2.2408
14102,7000,2.25157
14102,9000,2.25533
14102,10000,2.2464
14115,1,1
14115,10,1.4
14115,100,1.8
14115,1000,1.757
14115,2000,1.7855
14115,3000,1.721
14115,5000,1.7448
14115,7000,1.72171
14115,9000,1.74344
14115,10000,1.7397
14116,1,1
14116,10,1.3
14116,100,2.11
14116,1000,2.198
14116,2000,2.18
14116,3000,2.267
14116,5000,2.256
14116,7000,2.35843
14116,9000,2.28589
14116,10000,2.3253
14120,1,2
14120,10,1.6
14120,100,2.49
14120,1000,2.765
14120,2000,2.5415
14120,3000,2.58767
14120,5000,2.5108
14120,7000,2.582
14120,9000,2.50833
14120,10000,2.5645
14125,1,2
14125,10,2.6
14125,100,2.24
14125,1000,2.262
14125,2000,2.236
14125,3000,2.253
14125,5000,2.242
14125,7000,2.24714
14125,9000,2.25233
14125,10000,2.2525
14136,1,1
14136,10,2
14136,100,1.79
14136,1000,1.936
14136,2000,1.948
14136,3000,1.94433
14136,5000,2.0246
14136,7000,2.00543
14136,9000,1.98811
14136,10000,2.0161
14159,1,1
14159,10,1.3
14159,100,3
14159,1000,4.278
14159,2000,4.323
14159,3000,3.901
14159,5000,4.5878
14159,7000,4.53843
14159,9000,4.35667
14159,10000,4.1348
14187,1,3
14187,10,2.6
14187,100,2.44
14187,1000,2.516
14187,2000,2.49
14187,3000,2.51167
14187,5000,2.4622
14187,7000,2.47943
14187,9000,2.47522
14187,10000,2.4736
14190,1,1
14190,10,8.5
14190,100,1.82
14190,1000,2.636
14190,2000,2.8275
14190,3000,2.856
14190,5000,3.0074
14190,7000,3.02714
14190,9000,2.98644
14190,10000,3.0504
14212,1,1
14212,10,2.2
14212,100,2.57
14212,1000,2.524
14212,2000,2.473
14212,3000,2.457
14212,5000,2.466
14212,7000,2.47357
14212,9000,2.46111
14212,10000,2.4651
14238,1,1
14238,10,2.4
14238,100,3.1
14238,1000,3.147
14238,2000,2.99
14238,3000,3.00767
14238,5000,3.005
14238,7000,3.02371
14238,9000,3.057
14238,10000,3.0109
14272,1,6
14272,10,1.4
14272,100,2.43
14272,1000,2.478
14272,2000,2.463
14272,3000,2.577
14272,5000,2.5774
14272,7000,2.55314
14272,9000,2.59744
14272,10000,2.4621
14286,1,1
14286,10,1
14286,100,2.77
14286,1000,1.768
14286,2000,1.888
14286,3000,1.93567
14286,5000,1.789
14286,7000,1.90771
14286,9000,1.87167
14286,10000,1.7918
14293,1,1
14293,10,6.6
14293,100,3.88
14293,1000,5.7
14293,2000,6.597
14293,3000,6.50733
14293,5000,6.1974
14293,7000,6.26271
14293,9000,6.17744
14293,10000,6.1065
14309,1,1
14309,10,3.5
14309,100,3.18
14309,1000,2.401
14309,2000,2.468
14309,3000,2.60567
14309,5000,2.4688
14309,7000,2.43471
14309,9000,2.39256
14309,10000,2.4073
14322,1,2
14322,10,2
14322,100,2
14322,1000,2
14322,2000,2
14322,3000,2
14322,5000,2
14322,7000,2
14322,9000,2
14322,10000,2
14326,1,3
14326,10,2.2
14326,100,2.13
14326,1000,2.222
14326,2000,2.2795
14326,3000,2.257
14326,5000,2.258
14326,7000,2.243
14326,9000,2.24422
14326,10000,2.2486
14335,1,1
14335,10,1.6
14335,100,1.51
14335,1000,2.033
14335,2000,2.4685
14335,3000,2.22433
14335,5000,2.2572
14335,7000,2.14914
14335,9000,2.25089
14335,10000,2.1886
14346,1,1
14346,10,1.9
14346,100,1.98
14346,1000,2.294
14346,2000,2.247
14346,3000,2.26133
14346,5000,2.2618
14346,7000,2.25029
14346,9000,2.25511
14346,10000,2.2467
14368,1,2
14368,10,2
14368,100,1.59
14368,1000,1.944
14368,2000,1.8445
14368,3000,1.82167
14368,5000,1.8202
14368,7000,1.88614
14368,9000,1.84322
14368,10000,1.7906
14379,1,12
14379,10,2.9
14379,100,3.65
14379,1000,3.738
14379,2000,3.7145
14379,3000,3.77767
14379,5000,3.6722
14379,7000,3.61086
14379,9000,3.66144
14379,10000,3.6987
14428,1,1
14428,10,2.2
14428,100,2.07
14428,1000,1.994
14428,2000,1.92
14428,3000,1.93
14428,5000,1.9114
14428,7000,1.83257
14428,9000,1.87333
14428,10000,1.8928
14448,1,3
14448,10,2.1
14448,100,2.42
14448,1000,2.197
14448,2000,2.2565
14448,3000,2.26033
14448,5000,2.2398
14448,7000,2.24114
14448,9000,2.24756
14448,10000,2.2543
14454,1,3
14454,10,2.7
14454,100,3.38
14454,1000,3.547
14454,2000,3.5515
14454,3000,3.58
14454,5000,3.5976
14454,7000,3.55057
14454,9000,3.55589
14454,10000,3.4963
14476,1,6
14476,10,1.5
14476,100,2.61
14476,1000,2.625
14476,2000,2.7205
14476,3000,2.60133
14476,5000,2.5926
14476,7000,2.64586
14476,9000,2.62867
14476,10000,2.6523
14479,1,2
14479,10,2
14479,100,2
14479,1000,2
14479,2000,2
14479,3000,2
14479,5000,2
14479,7000,2
14479,9000,2
14479,10000,2
14492,1,1
14492,10,1.2
14492,100,1.67
14492,1000,1.838
14492,2000,1.714
14492,3000,1.68033
14492,5000,1.6526
14492,7000,1.73
14492,9000,1.75222
14492,10000,1.7221
14504,1,2
14504,10,2
14504,100,2
14504,1000,2
14504,2000,2
14504,3000,2
14504,5000,2
14504,7000,2
14504,9000,2
14504,10000,2
14508,1,3
14508,10,2
14508,100,2
14508,1000,1.974
14508,2000,2.015
14508,3000,1.99067
14508,5000,1.9852
14508,7000,2.01486
14508,9000,1.98911
14508,10000,1.9998
14509,1,3
14509,10,2.6
14509,100,2.05
14509,1000,2.011
14509,2000,2.07
14509,3000,1.93167
14509,5000,1.9726
14509,7000,1.97429
14509,9000,1.93611
14509,10000,1.9745
14515,1,2
14515,10,2
14515,100,2
14515,1000,2
14515,2000,2
14515,3000,2
14515,5000,2
14515,7000,2
14515,9000,2
14515,10000,2
14524,1,2
14524,10,2
14524,100,2
14524,1000,2
14524,2000,2
14524,3000,2
14524,5000,2
14524,7000,2
14524,9000,2
14524,10000,2
14600,1,1
14600,10,3.9
14600,100,1.47
14600,1000,1.756
14600,2000,1.619
14600,3000,1.68567
14600,5000,1.7734
14600,7000,1.71814
14600,9000,1.65122
14600,10000,1.783
14601,1,2
14601,10,2.6
14601,100,1.87
14601,1000,1.859
14601,2000,1.894
14601,3000,1.84233
14601,5000,1.8448
14601,7000,1.77957
14601,9000,1.81744
14601,10000,1.8231
14617,1,2
14617,10,2
14617,100,2
14617,1000,2
14617,2000,2
14617,3000,2
14617,5000,2
14617,7000,2
14617,9000,2
14617,10000,2
14637,1,2
14637,10,1.2
14637,100,3.09
14637,1000,2.515
14637,2000,2.392
14637,3000,2.60233
14637,5000,2.6024
14637,7000,2.52429
14637,9000,2.44489
14637,10000,2.4941
14645,1,1
14645,10,1
14645,100,1.78
14645,1000,1.991
14645,2000,1.716
14645,3000,1.54233
14645,5000,1.7132
14645,7000,1.57057
14645,9000,1.68
14645,10000,1.7357
14648,1,1
14648,10,2.4
14648,100,1.65
14648,1000,1.766
14648,2000,1.7055
14648,3000,1.775
14648,5000,1.7996
14648,7000,1.75214
14648,9000,1.74211
14648,10000,1.7082
14669,1,1
14669,10,1.2
14669,100,1.24
14669,1000,1.766
14669,2000,1.861
14669,3000,1.73567
14669,5000,1.7206
14669,7000,1.83371
14669,9000,1.83311
14669,10000,1.7214
14695,1,3
14695,10,2.4
14695,100,2.25
14695,1000,2.281
14695,2000,2.255
14695,3000,2.25533
14695,5000,2.2462
14695,7000,2.256
14695,9000,2.24922
14695,10000,2.2362
14747,1,1
14747,10,1.1
14747,100,1.75
14747,1000,1.593
14747,2000,1.9735
14747,3000,1.89467
14747,5000,1.886
14747,7000,1.88586
14747,9000,1.85822
14747,10000,1.8766
14758,1,1
14758,10,1.7
14758,100,2.4
14758,1000,2.271
14758,2000,2.3
14758,3000,2.39067
14758,5000,2.4214
14758,7000,2.51671
14758,9000,2.40478
14758,10000,2.5448
14875,1,2
14875,10,2
14875,100,2
14875,1000,2
14875,2000,2
14875,3000,2
14875,5000,2
14875,7000,2
14875,9000,2
14875,10000,2
14880,1,2
14880,10,2
14880,100,2
14880,1000,2
14880,2000,2
14880,3000,2
14880,5000,2
14880,7000,2
14880,9000,2
14880,10000,2
14889,1,4
14889,10,3.1
14889,100,3.02
14889,1000,2.957
14889,2000,3.0325
14889,3000,3.17767
14889,5000,3.0826
14889,7000,3.045
14889,9000,3.07311
14889,10000,3.0956
14896,1,7
14896,10,1.7
14896,100,2.27
14896,1000,2.594
14896,2000,2.595
14896,3000,2.57033
14896,5000,2.5576
14896,7000,2.55843
14896,9000,2.55778
14896,10000,2.5414
14918,1,7
14918,10,1.2
14918,100,1.82
14918,1000,1.612
14918,2000,1.6005
14918,3000,1.60233
14918,5000,1.6662
14918,7000,1.63014
14918,9000,1.62022
14918,10000,1.6594
14926,1,7
14926,10,1.2
14926,100,2.89
14926,1000,2.785
14926,2000,2.3375
14926,3000,2.537
14926,5000,2.4732
14926,7000,2.45643
14926,9000,2.45311
14926,10000,2.4272
14927,1,2
14927,10,2
14927,100,2
14927,1000,2
14927,2000,2
14927,3000,2
14927,5000,2
14927,7000,2
14927,9000,2
14927,10000,2
14952,1,2
14952,10,2
14952,100,2
14952,1000,2
14952,2000,2
14952,3000,2
14952,5000,2
14952,7000,2
14952,9000,2
14952,10000,2
14955,1,2
14955,10,1.9
14955,100,2.32
14955,1000,2.272
14955,2000,2.238
14955,3000,2.25833
14955,5000,2.2436
14955,7000,2.24671
14955,9000,2.24544
14955,10000,2.259
14957,1,2
14957,10,2
14957,100,2
14957,1000,2
14957,2000,2
14957,3000,2
14957,5000,2
14957,7000,2
14957,9000,2
14957,10000,2
14958,1,2
14958,10,2
14958,100,2
14958,1000,2
14958,2000,2
14958,3000,2
14958,5000,2
14958,7000,2
14958,9000,2
14958,10000,2
14966,1,8
14966,10,2.1
14966,100,2.88
14966,1000,3.156
14966,2000,3.1025
14966,3000,3.02333
14966,5000,2.9904
14966,7000,2.976
14966,9000,3.02011
14966,10000,3.0401
15007,1,4
15007,10,1.2
15007,100,1.39
15007,1000,1.88
15007,2000,1.782
15007,3000,1.78467
15007,5000,1.774
15007,7000,1.78129
15007,9000,1.76767
15007,10000,1.8074
15025,1,1
15025,10,1.2
15025,100,1.92
15025,1000,1.81
15025,2000,1.7785
15025,3000,1.84033
15025,5000,1.8076
15025,7000,1.80857
15025,9000,1.83233
15025,10000,1.829
15031,1,3
15031,10,2.7
15031,100,2.66
15031,1000,2.423
15031,2000,2.456
15031,3000,2.48333
15031,5000,2.4882
15031,7000,2.47457
15031,9000,2.48
15031,10000,2.472
15065,1,2
15065,10,2.3
15065,100,2.51
15065,1000,2.382
15065,2000,2.426
15065,3000,2.553
15065,5000,2.4946
15065,7000,2.47529
15065,9000,2.50922
15065,10000,2.545
15143,1,1
15143,10,1.7
15143,100,2.93
15143,1000,3.512
15143,2000,3.174
15143,3000,3.04833
15143,5000,3.0148
15143,7000,2.95986
15143,9000,3.04122
15143,10000,2.979
15149,1,1
15149,10,1.9
15149,100,1.81
15149,1000,2.812
15149,2000,2.7955
15149,3000,2.92567
15149,5000,3.0136
15149,7000,2.90529
15149,9000,2.92278
15149,10000,2.8696
15160,1,2
15160,10,2
15160,100,2
15160,1000,2
15160,2000,2
15160,3000,2
15160,5000,2
15160,7000,2
15160,9000,2
15160,10000,2
15175,1,5
15175,10,2.4
15175,100,3.04
15175,1000,2.884
15175,2000,2.9005
15175,3000,2.81467
15175,5000,2.8192
15175,7000,2.84286
15175,9000,2.80922
15175,10000,2.8419
15188,1,1
15188,10,1.4
15188,100,2.62
15188,1000,2.386
15188,2000,2.273
15188,3000,2.301
15188,5000,2.395
15188,7000,2.35571
15188,9000,2.36911
15188,10000,2.3062
15197,1,2
15197,10,2.4
15197,100,1.97
15197,1000,2.479
15197,2000,2.3615
15197,3000,2.375
15197,5000,2.3616
15197,7000,2.404
15197,9000,2.347
15197,10000,2.3622
